,city
136782,Nashville
136783,Philadelphia
136784,Philadelphia
136785,Phoenixville
136786,Philadelphia
136787,New Orleans
136788,Nolensville
136789,Tampa
136790,Redington Shore
136791,Ardmore
136792,Reno
136793,Cheltenham
136794,Boise
136795,Philadelphia
136796,Nashville
136797,Reno
136798,New Orleans
136799,Boise
136800,North Wales
136801,Phoenixville
136802,Philadelphia
136803,Nashville
136804,Metairie
136805,Edmonton
136806,Wesley Chapel
136807,Pinellas Park
136808,Tampa
136809,Winslow
136810,Saint Louis
136811,Warminster
136812,Oro Valley
136813,Wesley Chapel
136814,Nashville
136815,Nashville
136816,Exton
136817,Brownsburg
136818,Edmonton
136819,Franklin
136820,Bryn Mawr
136821,Wayne
136822,St Petersburg
136823,Edmonton
136824,Philadelphia
136825,Philadelphia
136826,St Albert
136827,Marlton
136828,Doylestown
136829,Chester
136830,Sparks
136831,Tampa
136832,Nashville
136833,Tampa
136834,Oro Valley
136835,Marlton
136836,North Wales
136837,Dunedin
136838,Gallatin
136839,Tampa
136840,Philadelphia
136841,Kenner
136842,New Orleans
136843,Philadelphia
136844,St. Petersburg
136845,Largo
136846,Philadelphia
136847,Philadelphia
136848,Valrico
136849,Fishers
136850,Saint Louis
136851,East Saint Louis
136852,Edmonton
136853,Indianapolis
136854,Philadelphia
136855,Santa Barbara
136856,Clearwater
136857,Riverview
136858,Saint Petersburg
136859,Tampa
136860,Warrington
136861,Tucson
136862,Smyrna
136863,Philadelphia
136864,Edmonton
136865,Philadelphia
136866,Royersford
136867,Nashville
136868,Nashville
136869,Philadelphia
136870,Moorestown
136871,Tampa
136872,Pontoon Beach
136873,Philadelphia
136874,Camden
136875,Royersford
136876,Santa Barbara
136877,Indianapolis
136878,Philadelphia 
136879,Indianapolis
136880,Nashville
136881,Glenside
136882,Wilmington
136883,Yardley
136884,Tucson
136885,Tucson
136886,Zephyrhills
136887,Saint Louis
136888,Edmonton
136889,Wilmington
136890,Tampa
136891,Newtown Square
136892,Saint Louis
136893,Sparks
136894,Saint Louis
136895,Glenside
136896,New Orleans
136897,Fenton
136898,North Wales
136899,Tampa
136900,Philadelphia
136901,St. Petersburg
136902,Metairie
136903,Blue Bell
136904,Kenner
136905,Tucson
136906,New Orleans
136907,Haddon Township
136908,St. Louis
136909,New Port Richey
136910,Newark
136911,Palm Harbor
136912,Lutz
136913,Lutz
136914,North Wales
136915,O'Fallon
136916,Wilmington
136917,Tampa
136918,Indianapolis
136919,Philadelphia
136920,Indianapolis
136921,Joelton
136922,Philadelphia
136923,Edmonton
136924,Indianapolis
136925,Pilesgrove
136926,Largo
136927,St. Louis
136928,Southampton
136929,West Chester
136930,Edwardsville
136931,Santa Barbara
136932,Tucson
136933,Newark
136934,Palm Harbor
136935,Indianapolis
136936,Santa Barbara
136937,Edmonton
136938,Doylestown
136939,Langhorne
136940,Greenwood
136941,Saint Louis
136942,Tucson
136943,Valrico
136944,Des Peres
136945,West Deptford
136946,Tampa
136947,Edmonton
136948,Tucson
136949,Saint Louis
136950,Edmonton
136951,Edmonton
136952,Tampa
136953,Boise
136954,Camden
136955,Edmonton
136956,Tucson
136957,Saint Louis
136958,Reno
136959,New Orleans
136960,Sparks
136961,Reno
136962,Edmonton
136963,Wilmington
136964,Nashville
136965,Santa Barbara
136966,Edmonton
136967,Apollo Beach
136968,Bala Cynwyd
136969,Smyrna
136970,Philadelphia
136971,Largo
136972,Philadelphia
136973,Philadelphia
136974,Indianapolis
136975,Tucson
136976,Clearwater
136977,Boise
136978,Reno
136979,Tucson
136980,Boise
136981,Morton
136982,Oro Valley
136983,Nashville
136984,Huntingdon Valley
136985,Marlton
136986,Sparks
136987,Saint Petersburg
136988,Indianapolis
136989,Clearwater
136990,New Orleans
136991,Indianapolis
136992,Tampa
136993,Bridgeton
136994,Boise
136995,Franklin
136996,Yardley
136997,Tarpon Springs
136998,Largo
136999,Reno
137000,New Orleans
137001,Spring City
137002,Ardmore
137003,Tucson
137004,New Orleans
137005,Saint Louis
137006,Reno
137007,St Louis
137008,Medford
137009,Bala Cynwyd
137010,Ambler
137011,Malvern
137012,Havertown
137013,Plant City
137014,Tampa
137015,Tucson
137016,Saint Louis
137017,Des Peres
137018,Maryland Heights
137019,Indianapolis
137020,New Orleans
137021,Tampa
137022,Philadelphia
137023,Clayton
137024,Nashville
137025,Mount Juliet
137026,Edmonton
137027,Philadelphia
137028,Reno
137029,Norristown
137030,Tucson
137031,Tampa
137032,Tampa
137033,Reno
137034,New Orleans
137035,Tampa
137036,West Chester
137037,Springfield
137038,Tucson
137039,Boise
137040,St. Charles
137041,Tucson
137042,Newtown Square
137043,Mt. Laurel
137044,Nashville
137045,Saint Louis
137046,Reno
137047,Saint Louis
137048,Indianapolis
137049,Metairie
137050,Philadelphia
137051,Smyrna
137052,Gallatin
137053,Plymouth Meeting
137054,New Orleans
137055,Marlton
137056,Gretna
137057,Collinsville
137058,Reno
137059,Edmonton
137060,Wilmington
137061,Wayne
137062,Edmonton
137063,Trappe
137064,Sicklerville
137065,Edmonton
137066,Philadelphia
137067,Nashville
137068,St. Petersburg
137069,Saint Louis
137070,Tucson
137071,Metairie
137072,Bensalem
137073,Clearwater
137074,Saint Louis
137075,Philadelphia
137076,Nashville
137077,Glenside
137078,Tucson
137079,Tucson
137080,Skippack
137081,Wilmington
137082,Upper Darby
137083,Bristol
137084,Upper Darby
137085,St. Petersburg
137086,Edmonton
137087,Lutz
137088,Broomall
137089,Clearwater
137090,Lansdale
137091,Tucson
137092,Nashville
137093,Gallatin
137094,Meridian
137095,Maplewood
137096,Sparks
137097,Kenner
137098,Philadelphia
137099,Eagle
137100,Edwardsville
137101,Gallatin
137102,Santa Barbara
137103,Metairie
137104,Garden City
137105,Nashville
137106,Old Hickory
137107,Wilmington
137108,Brentwood
137109,Hamilton
137110,Pinellas Park
137111,Trenton
137112,Tampa
137113,Edmonton
137114,Nashville
137115,Edmonton
137116,Saint Louis
137117,Tucson
137118,Nashville
137119,Philadelphia
137120,Reno
137121,Philadelphia
137122,Tucson
137123,Philadelphia
137124,Tampa
137125,Tucson
137126,Edmonton
137127,Saint Petersburg
137128,Philadelphia
137129,Philadelphia
137130,Indianapolis
137131,New Orleans
137132,Reno
137133,Meridian
137134,Hendersonville
137135,Indianapolis
137136,New Orleans
137137,Wilmington
137138,New Hope
137139,Avon
137140,Wilmington
137141,Philadelphia
137142,Webster Groves
137143,Tampa
137144,Dresher
137145,New Port Richey
137146,Hermitage
137147,Atco
137148,Doylestown
137149,Nashville
137150,Tucson
137151,Smyrna
137152,Reno
137153,Tampa
137154,Telford
137155,Philadelphia
137156,Boise
137157,Oldsmar
137158,Nashville
137159,Brentwood
137160,Tucson
137161,Boise
137162,Tucson
137163,Zionsville
137164,Tucson
137165,Nashville
137166,Tampa
137167,Marlton
137168,Indianapolis
137169,New Orleans
137170,Chadds Ford
137171,Nolensville
137172,Greenwood
137173,Clifton Heights
137174,Wesley Chapel
137175,Clearwater/ Countryside
137176,Springfield
137177,Tampa
137178,Edmonton
137179,Saint Louis
137180,Carmel
137181,Santa Barbara
137182,Tucson
137183,Narberth
137184,Sparks
137185,Tampa
137186,Newark
137187,New Orleans
137188,Indianapolis
137189,Reno
137190,Vail
137191,Saint Petersburg
137192,Santa Barbara
137193,Oro Valley
137194,Philadelphia
137195,Largo
137196,Roebling
137197,Saint Louis
137198,Blackwood
137199,Tucson
137200,Metairie
137201,Reno
137202,Sewell
137203,New Orleans
137204,Zephyrhills
137205,Philadelphia
137206,Nashville
137207,Indianapolis
137208,New Orleans
137209,Tampa
137210,Alloway
137211,Franklin
137212,Garden City
137213,Wilmington
137214,Nashville
137215,Rockledge
137216,Nashville
137217,Riverview
137218,Chadds Ford
137219,Wilmington
137220,Santa Barbara
137221,Kenner
137222,Boise
137223,Zephyrhills
137224,Philadelphia
137225,Lansdale
137226,Oldsmar
137227,Saint Louis
137228,Saint Louis
137229,Lutz
137230,Arnold
137231,West Deptford
137232,Brentwood
137233,Nashville
137234,Trenton
137235,Santa Barbara
137236,Reno
137237,Madeira Beach
137238,Greenwood
137239,Reno
137240,Franklin
137241,Tampa
137242,Riverview
137243,Pinellas Park
137244,Norristown
137245,Dresher
137246,Sparks
137247,Indianapolis
137248,Chesterfield
137249,Webster Groves
137250,Arnold
137251,New Orleans
137252,King of Prussia
137253,Philadelphia
137254,Broomall
137255,Sewell
137256,Warminster
137257,Nashville
137258,Smyrna
137259,Plant City
137260,Indianapolis
137261,Nashville
137262,Saint Louis
137263,Saint Louis
137264,Edmonton
137265,Nashville
137266,Nashville
137267,Tampa
137268,West Berlin
137269,Tucson
137270,Saint Louis
137271,Indianapolis
137272,Wilmington
137273,Indianapolis
137274,Tucson
137275,Edmonton
137276,Clementon
137277,Philadelphia
137278,Merchantville
137279,Tampa
137280,Philadelphia
137281,New Orleans
137282,Newtown
137283,Nashville
137284,Yardley
137285,Philadelphia
137286,Lansdale
137287,New Orleans
137288,Clearwater
137289,Philadelphia
137290,Oro Valley
137291,Alton
137292,TAMPA
137293,Largo
137294,Marana
137295,Tampa
137296,Marlton
137297,Philadelphia
137298,Tucson
137299,Phoenixville
137300,Tucson
137301,New Port Richey
137302,Tampa
137303,Philadelphia
137304,Philadelphia
137305,Reno
137306,Spring Hill
137307,Pennsauken
137308,Upper Darby
137309,Clearwater
137310,Edmonton
137311,Indianapolis
137312,Philadelphia
137313,St. Louis
137314,St Petersburg
137315,Tucson
137316,Tampa
137317,Tampa
137318,St Louis
137319,Belleville
137320,Nashville
137321,Saint Charles
137322,Bryn Mawr
137323,Santa Barbara
137324,Tucson
137325,Tampa
137326,St. Louis
137327,Edmonton
137328,Clayton
137329,NASHVILLE
137330,New Orleans
137331,North Wales
137332,Clearwater Beach
137333,Tampa
137334,Reno
137335,Mount Juliet
137336,Ambler
137337,Southampton
137338,New Port Richey
137339,Safety Harbor
137340,Tucson
137341,Jenkintown
137342,Indianapolis
137343,Perkasie
137344,Tampa
137345,Narberth
137346,Reno
137347,Tampa
137348,Reno
137349,Lawrence Township
137350,Barrington
137351,Tucson
137352,Ridley Park
137353,Tucson
137354,Sicklerville
137355,Tucson
137356,Royersford
137357,Reno
137358,Tampa
137359,Pennsauken
137360,Tampa
137361,Wood River
137362,Greenwood
137363,New Port Richey
137364,Lambertville
137365,Belleville
137366,Seminole
137367,St. Petersburg
137368,Edmonton
137369,Philadelphia
137370,Pasco
137371,Philadelphia
137372,Indianapolis
137373,Edmonton
137374,Phoenixville
137375,Voorhees
137376,Bensalem
137377,Dublin
137378,Edmonton
137379,Burlington
137380,Gallatin
137381,Philadelphia
137382,Norristown
137383,New Port Richey
137384,Saint Petersburg
137385,Ardmore
137386,New Orleans
137387,Philadelphia
137388,Levittown
137389,Nashville
137390,Wilmington
137391,Southampton
137392,Hudson
137393,New Orleans
137394,New Orleans
137395,Philadelphia
137396,Reno
137397,St. Louis
137398,Port Richey
137399,Folsom
137400,Clearwater
137401,Philadelphia
137402,Philadelphia
137403,Saint Louis
137404,Tucson
137405,Tucson
137406,Greenwood
137407,Tucson
137408,Sparks
137409,Clearwater
137410,Tampa
137411,Philadelphia
137412,Saint Louis
137413,Cinnaminson
137414,Holiday
137415,Indianapolis
137416,New Port Richey
137417,Boise
137418,Zephyrhills
137419,East Boise
137420,Exton
137421,Indianapolis
137422,Saint Louis
137423,New Orleans
137424,Seminole
137425,New Orleans
137426,Kenner
137427,Reno
137428,Indianapolis
137429,Edmonton
137430,Zephyrhills
137431,Meridian
137432,Tampa
137433,Horsham
137434,Perkasie
137435,Reno
137436,Philadelphia
137437,Tampa
137438,Pinellas Park
137439,Philadelphia
137440,Reno
137441,Clearwater
137442,Tucson
137443,Edmonton
137444,Essington
137445,Hermitage
137446,Philadelphia
137447,Mount Juliet
137448,Philadelphia
137449,Tampa
137450,Philadelphia
137451,Fenton
137452,Philadelphia
137453,Saint Louis
137454,Tampa
137455,Tucson
137456,Reno
137457,Spring Hill
137458,Nashville
137459,Tucson
137460,Indianapolis
137461,Tucson
137462,Gretna
137463,Saint Louis
137464,Boise
137465,Bensalem
137466,New Orleans
137467,Tucson
137468,Carmel
137469,Croydon
137470,Saint Petersburg
137471,New Port Richey
137472,Saint Louis
137473,Nashville
137474,Montecito
137475,Saint Louis
137476,Indianapolis
137477,Wilmington
137478,Chesterfield
137479,Boise
137480,Franklin
137481,Edmonton
137482,Philadelphia
137483,Saint Charles
137484,New Orleans
137485,Indianapolis
137486,New Hope
137487,New Orleans
137488,Nashville
137489,Springfield
137490,Nashville
137491,Holiday
137492,Reno
137493,King of Prussia
137494,Wilmington
137495,Tampa
137496,New Orleans
137497,Indianapolis
137498,Maplewood
137499,Largo
137500,Riverview
137501,Kenner
137502,New Orleans
137503,Holmes
137504,Brentwood
137505,Tampa
137506,Indianapolis
137507,Exton
137508,Saint Louis
137509,Nashville
137510,Hazelwood
137511,Spring City
137512,Sparks
137513,Tucson
137514,Florissant
137515,Tampa
137516,Boise
137517,Tampa
137518,Palm Harbor
137519,Saint Petersburg
137520,Tucson
137521,Odessa
137522,Tucson
137523,New Orleans
137524,Hermitage
137525,Carmel
137526,Collinsville
137527,Indianapolis
137528,Lutz
137529,Goleta
137530,Tucson
137531,Nashville
137532,Indianapolis
137533,Tucson
137534,Nashville
137535,Lutz
137536,Langhorne
137537,Brandon
137538,Metairie
137539,Santa Barbara
137540,Largo
137541,Tucson
137542,Port Richey
137543,New Orleans
137544,Port Richey
137545,St Petersburg
137546,Palm Harbor
137547,Reno
137548,Glenside
137549,Collingswood
137550,Dunedin
137551,Nashville
137552,Reno
137553,Philadelphia
137554,Indianapolis
137555,Glen Mills
137556,Doylestown
137557,West Chester
137558,Reno
137559,Philadelphia
137560,Edmonton
137561,Toughkenamon
137562,Philadelphia
137563,Tucson
137564,Philadelphia
137565,Old Hickory
137566,Tucson
137567,Aston
137568,Philadelphia
137569,Philadelphia
137570,Glen Mills
137571,New Orleans
137572,Nashville
137573,Edmonton
137574,Haddonfield
137575,Sparks
137576,Tucson
137577,Tampa
137578,Phoenixville
137579,Boise
137580,Port Richey
137581,Nashville
137582,Clearwater
137583,Reno
137584,St. Charles
137585,Tucson
137586,Tampa
137587,Pennsville
137588,Nashville
137589,Essington
137590,Philadelphia
137591,Narberth
137592,Philadelphia
137593,Greenwood
137594,Reno
137595,Reno
137596,Meridian
137597,Philadelphia
137598,Valrico
137599,Boise
137600,Nashville
137601,Wayne
137602,Wilmington
137603,Feasterville
137604,New Orleans
137605,Tucson
137606,Lutz
137607,Tampa
137608,Tucson
137609,Nashville
137610,Brandon
137611,Tucson
137612,Pasco
137613,Wilmington
137614,Gretna
137615,Hendersonville
137616,Boise
137617,Tampa
137618,Montgomeryville
137619,Santa Barbara
137620,East Lansdowne
137621,Belleville
137622,Sparks
137623,Edmonton
137624,Nashville
137625,Tampa
137626,Holmes
137627,Ambler
137628,Philadelphia
137629,Kirkwood
137630,Largo
137631,Feasterville-Trevose
137632,New Orleans
137633,Tampa
137634,Edmonton
137635,Indianapolis
137636,Philadelphia
137637,Safety Harbor
137638,Tampa
137639,Goleta
137640,Indianapolis
137641,King of Prussia
137642,Tucson
137643,Philadelphia
137644,Nashville
137645,Boise
137646,Tarpon Springs
137647,Riverview
137648,Mt Juliet
137649,Clearwater
137650,Santa Barbara
137651,Santa Barbara
137652,St Louis
137653,Audubon
137654,Tucson
137655,Tucson
137656,Coatesville
137657,Edmonton
137658,Nashville
137659,Hatboro
137660,Santa Barbara
137661,Tucson
137662,Edmonton
137663,Largo
137664,Swedesboro
137665,Edmonton
137666,Westmont
137667,Collegeville
137668,Philadelphia
137669,Saint Petersburg
137670,Clayton
137671,Bordentown
137672,O'Fallon
137673,Edmonton
137674,Madison
137675,New Orleans
137676,Palm Harbor
137677,Saint Louis
137678,Santa Barbara
137679,Tucson
137680,Nashville
137681,Philadelphia
137682,Spring Hill
137683,Goleta
137684,Philadelphia
137685,Dublin
137686,Tarpon Springs
137687,Plant City
137688,Fenton
137689,Reno
137690,Conshohocken
137691,Hermitage
137692,Brentwood
137693,Saint Louis
137694,King of Prussia
137695,Tucson
137696,Philadelphia
137697,Nashville
137698,Philadelphia
137699,Tucson
137700,King of Prussia
137701,Saint Louis
137702,Philadelphia
137703,Edmonton
137704,Tucson
137705,Nashville
137706,Franklinville
137707,Tucson
137708,Tampa
137709,Tampa
137710,St Louis
137711,Philadelphia
137712,Reno
137713,New Orleans
137714,Plant City
137715,Eagle
137716,Glenside
137717,Chester
137718,Franklin
137719,Nashville
137720,Tampa
137721,Indianapolis
137722,Philadelphia
137723,Saint Louis
137724,Clearwater
137725,Langhorne
137726,Indianapolis
137727,Indianapolis
137728,Downingtown
137729,Tucson
137730,Metairie
137731,West Chester
137732,Edmonton
137733,Tampa
137734,Mount Juliet
137735,Nashville
137736,Marlton
137737,Indianapolis
137738,Cherry Hill
137739,Nashville
137740,St. Louis
137741,Clearwater
137742,Hendersonville
137743,Pinellas Park
137744,Sparks
137745,Tucson
137746,Santa Barbara
137747,Nashville
137748,Tucson
137749,Belleville
137750,Saint Charles
137751,Sparks
137752,Port Richey
137753,Lutz
137754,Laurel Springs
137755,Brentwood
137756,Reno
137757,Nashville
137758,Tucson
137759,Cherry Hill
137760,Fairview Heights
137761,New Orleans
137762,Indianapolis
137763,Tampa
137764,Franklin
137765,Reno
137766,Philadelphia
137767,Edmonton
137768,Tucson
137769,Meridian
137770,Clearwater
137771,Santa Barbara
137772,Philadelphia
137773,Indianapolis
137774,Clearwater
137775,Collinsville
137776,East Norriton
137777,Trappe
137778,Sparks
137779,Springfield
137780,Philadelphia
137781,North Wales
137782,Pinellas Park
137783,Boise
137784,Marlton
137785,Tampa
137786,Philadelphia
137787,Philadelphia
137788,Blackwood
137789,Wayne
137790,Tampa
137791,Saint Petersburg
137792,Trinity
137793,Tucson
137794,Nashville
137795,Warminster
137796,Town and Country
137797,Palm Harbor
137798,Edmonton
137799,Philadelphia
137800,New Orleans
137801,Malvern
137802,New Orleans
137803,Greenwood
137804,King Of Prussia
137805,Gladwyne
137806,New Orleans
137807,Santa Barbara
137808,Reno
137809,Indianapolis
137810,Tucson
137811,Tarpon Springs
137812,Philadelphia
137813,Cherry Hill
137814,Metairie
137815,New Orleans
137816,Tucson
137817,South Cherry Hill
137818,Philadelphia
137819,Saint Louis
137820,Indianapolis
137821,Philadelphia
137822,Tucson
137823,Nashville
137824,Reno
137825,Edmonton
137826,Saint Louis
137827,West Chester
137828,Mount Juliet
137829,Nashville
137830,Philadelphia
137831,Hermitage
137832,Phoenixville
137833,Nashville
137834,Philadelphia
137835,Goleta
137836,Aston
137837,Marlton
137838,Indianapolis
137839,Wilmington
137840,Edmonton
137841,Philadelphia
137842,Philadelphia
137843,Tucson
137844,Philadelphia
137845,New Orleans
